id,label,roe_change,tagrt_change,workcap_change,eps_change
SHSE.600392_201904,0,-2.9603,-4.3277,59190784,-0.1434
SHSE.600392_201905,0,-2.9603,-4.3277,59190784,-0.1434
SHSE.600392_201906,0,-2.9603,-4.3277,59190784,-0.1434
SHSE.600392_201907,0,4.205,-0.0615,30062080,0.0836
SHSE.600392_201908,0,4.205,-0.0615,30062080,0.0836
SHSE.600392_201909,0,4.205,-0.0615,30062080,0.0836
SHSE.600392_201910,0,-0.4208,-13.2108,53185792,0.0433
SHSE.600392_201911,0,-0.4208,-13.2108,53185792,0.0433
SHSE.600392_201912,0,-0.4208,-13.2108,53185792,0.0433
SHSE.600392_202001,0,-0.4208,-13.2108,53185792,0.0433
SHSE.600392_202002,0,-0.4208,-13.2108,53185792,0.0433
SHSE.600392_202003,0,-0.4208,-13.2108,53185792,0.0433
SHSE.600388_201901,0,1.6626,2.0966,-212957184,0.25
SHSE.600388_201902,0,1.6626,2.0966,-212957184,0.25
SHSE.600388_201903,0,1.6626,2.0966,-212957184,0.25
SHSE.600388_201904,0,-8.5419,18.8121,312121344,-0.65
SHSE.600388_201905,0,-8.5419,18.8121,312121344,-0.65
SHSE.600388_201906,0,-8.5419,18.8121,312121344,-0.65
SHSE.600388_201907,0,2.5951,2.1616,-71299328,0.16
SHSE.600388_201908,0,2.5951,2.1616,-71299328,0.16
SHSE.600388_201909,0,2.5951,2.1616,-71299328,0.16
SHSE.600388_201910,0,3.3161,2.145,319479040,0.26
SHSE.600388_201911,0,3.3161,2.145,319479040,0.26
SHSE.600388_201912,0,3.3161,2.145,319479040,0.26
SHSE.600388_202001,0,3.3161,2.145,319479040,0.26
SHSE.600388_202002,0,3.3161,2.145,319479040,0.26
SHSE.600388_202003,0,3.3161,2.145,319479040,0.26
SZSE.000564_201901,0,-0.8511,-30.1222,-700172288,-0.0008
SZSE.000564_201902,0,-0.8511,-30.1222,-700172288,-0.0008
SZSE.000564_201903,0,-0.8511,-30.1222,-700172288,-0.0008
SZSE.000564_201904,0,-3.8921,-25.5578,2044816384,-0.1452
SZSE.000564_201905,0,-3.8921,-25.5578,2044816384,-0.1452
SZSE.000564_201906,0,-3.8921,-25.5578,2044816384,-0.1452
SZSE.000564_201907,0,1.458,4.1918,329633792,0.0194
SZSE.000564_201908,0,1.458,4.1918,329633792,0.0194
SZSE.000564_201909,0,1.458,4.1918,329633792,0.0194
SZSE.000564_201910,0,-0.4354,-3.9072,-173362176,-0.0163
SZSE.000564_201911,0,-0.4354,-3.9072,-173362176,-0.0163
SZSE.000564_201912,0,-0.4354,-3.9072,-173362176,-0.0163
SZSE.000564_202001,0,-0.4354,-3.9072,-173362176,-0.0163
SZSE.000564_202002,0,-0.4354,-3.9072,-173362176,-0.0163
SZSE.000564_202003,0,-0.4354,-3.9072,-173362176,-0.0163
SZSE.000559_201901,0,-1.203,-4.752,-48931584,0.098
SZSE.000559_201902,0,-1.203,-4.752,-48931584,0.098
SZSE.000559_201903,0,-1.203,-4.752,-48931584,0.098
SZSE.000559_201904,0,2.589,-9.7048,195355776,-0.181
SZSE.000559_201905,0,2.589,-9.7048,195355776,-0.181
SZSE.000559_201906,0,2.589,-9.7048,195355776,-0.181
SZSE.000559_201907,0,-3.8198,-3.5334,-554516608,0.038
SZSE.000559_201908,0,-3.8198,-3.5334,-554516608,0.038
SZSE.000559_201909,0,-3.8198,-3.5334,-554516608,0.038
SZSE.000559_201910,0,-2.08,0.5907,79168768,0.032
SZSE.000559_201911,0,-2.08,0.5907,79168768,0.032
SZSE.000559_201912,0,-2.08,0.5907,79168768,0.032
SZSE.000559_202001,0,-2.08,0.5907,79168768,0.032
SZSE.000559_202002,0,-2.08,0.5907,79168768,0.032
SZSE.000559_202003,0,-2.08,0.5907,79168768,0.032
SZSE.300001_201901,0,-0.4736,13.2605,-430290448,0.04
SZSE.300001_201902,0,-0.4736,13.2605,-430290448,0.04
SZSE.300001_201903,0,-0.4736,13.2605,-430290448,0.04
SZSE.300001_201904,0,-1.2523,-25.9549,163101344,-0.14
SZSE.300001_201905,0,-1.2523,-25.9549,163101344,-0.14
SZSE.300001_201906,0,-1.2523,-25.9549,163101344,-0.14
SZSE.300001_201907,0,0.6966,0.6374,-258344672,0.04
SZSE.300001_201908,0,0.6966,0.6374,-258344672,0.04
SZSE.300001_201909,0,0.6966,0.6374,-258344672,0.04
SZSE.300001_201910,0,1.1954,12.5312,-31363136,0.07
SZSE.300001_201911,0,1.1954,12.5312,-31363136,0.07
SZSE.300001_201912,0,1.1954,12.5312,-31363136,0.07
SZSE.300001_202001,0,1.1954,12.5312,-31363136,0.07
SZSE.300001_202002,0,1.1954,12.5312,-31363136,0.07
SZSE.300001_202003,0,1.1954,12.5312,-31363136,0.07
SHSE.600500_201901,0,-1.0208,1.5937,1378843648,0.07
SHSE.600500_201902,0,-1.0208,1.5937,1378843648,0.07
SHSE.600500_201903,0,-1.0208,1.5937,1378843648,0.07
SHSE.600500_201904,0,0.2241,-6.9814,-1509443584,-0.32
SHSE.600500_201905,0,0.2241,-6.9814,-1509443584,-0.32
SHSE.600500_201906,0,0.2241,-6.9814,-1509443584,-0.32
SHSE.600500_201907,0,1.0564,-1.3905,-722082816,0.14
SHSE.600500_201908,0,1.0564,-1.3905,-722082816,0.14
SHSE.600500_201909,0,1.0564,-1.3905,-722082816,0.14
SHSE.600500_201910,0,-3.0646,0.6708,-742876160,-0.01
SHSE.600500_201911,0,-3.0646,0.6708,-742876160,-0.01
SHSE.600500_201912,0,-3.0646,0.6708,-742876160,-0.01
SHSE.600500_202001,0,-3.0646,0.6708,-742876160,-0.01
SHSE.600500_202002,0,-3.0646,0.6708,-742876160,-0.01
SHSE.600500_202003,0,-3.0646,0.6708,-742876160,-0.01
SZSE.300002_201901,0,5.5783,36.5415,-79873536,0.1192
SZSE.300002_201902,0,5.5783,36.5415,-79873536,0.1192
SZSE.300002_201903,0,5.5783,36.5415,-79873536,0.1192
SZSE.300002_201904,0,-9.727,-7.3442,-112134144,-0.0948
SZSE.300002_201905,0,-9.727,-7.3442,-112134144,-0.0948
SZSE.300002_201906,0,-9.727,-7.3442,-112134144,-0.0948
SZSE.300002_201907,0,-0.3217,7.6198,-125666944,-0.057
SZSE.300002_201908,0,-0.3217,7.6198,-125666944,-0.057
SZSE.300002_201909,0,-0.3217,7.6198,-125666944,-0.057
SZSE.300002_201910,0,0.7245,4.7814,92451520,-0.0403
SZSE.300002_201911,0,0.7245,4.7814,92451520,-0.0403
SZSE.300002_201912,0,0.7245,4.7814,92451520,-0.0403
SZSE.300002_202001,0,0.7245,4.7814,92451520,-0.0403
SZSE.300002_202002,0,0.7245,4.7814,92451520,-0.0403
SZSE.300002_202003,0,0.7245,4.7814,92451520,-0.0403
SHSE.601000_201901,0,0.7367,-12.8867,42148736,0.08
SHSE.601000_201902,0,0.7367,-12.8867,42148736,0.08
SHSE.601000_201903,0,0.7367,-12.8867,42148736,0.08
SHSE.601000_201904,0,0.1215,32.3126,112322304,-0.2
SHSE.601000_201905,0,0.1215,32.3126,112322304,-0.2
SHSE.601000_201906,0,0.1215,32.3126,112322304,-0.2
SHSE.601000_201907,0,0.2539,-31.6281,-582660096,0.0786
SHSE.601000_201908,0,0.2539,-31.6281,-582660096,0.0786
SHSE.601000_201909,0,0.2539,-31.6281,-582660096,0.0786
SHSE.601000_201910,0,-0.686,-15.0161,483443712,0.0629
SHSE.601000_201911,0,-0.686,-15.0161,483443712,0.0629
SHSE.601000_201912,0,-0.686,-15.0161,483443712,0.0629
SHSE.601000_202001,0,-0.686,-15.0161,483443712,0.0629
SHSE.601000_202002,0,-0.686,-15.0161,483443712,0.0629
SHSE.601000_202003,0,-0.686,-15.0161,483443712,0.0629
SHSE.601001_201901,0,-3.9065,10.6581,-263083648,0
SHSE.601001_201902,0,-3.9065,10.6581,-263083648,0
SHSE.601001_201903,0,-3.9065,10.6581,-263083648,0
SHSE.601001_201904,0,4.7437,-27.5206,-463522816,-0.25
SHSE.601001_201905,0,4.7437,-27.5206,-463522816,-0.25
SHSE.601001_201906,0,4.7437,-27.5206,-463522816,-0.25
SHSE.601001_201907,0,-1.0482,12.0152,851326336,0.13
SHSE.601001_201908,0,-1.0482,12.0152,851326336,0.13
SHSE.601001_201909,0,-1.0482,12.0152,851326336,0.13
SHSE.601001_201910,0,-0.4623,3.54,-1047024768,0.13
SHSE.601001_201911,0,-0.4623,3.54,-1047024768,0.13
SHSE.601001_201912,0,-0.4623,3.54,-1047024768,0.13
SHSE.601001_202001,0,-0.4623,3.54,-1047024768,0.13
SHSE.601001_202002,0,-0.4623,3.54,-1047024768,0.13
SHSE.601001_202003,0,-0.4623,3.54,-1047024768,0.13
SZSE.000623_201901,0,-1.2479,-8.9348,-84050944,0.0338
SZSE.000623_201902,0,-1.2479,-8.9348,-84050944,0.0338
SZSE.000623_201903,0,-1.2479,-8.9348,-84050944,0.0338
SZSE.000623_201904,0,7.7668,4.5043,704780288,-0.2543
SZSE.000623_201905,0,7.7668,4.5043,704780288,-0.2543
SZSE.000623_201906,0,7.7668,4.5043,704780288,-0.2543
SZSE.000623_201907,0,-3.9956,-12.2438,-190276608,0.2
SZSE.000623_201908,0,-3.9956,-12.2438,-190276608,0.2
SZSE.000623_201909,0,-3.9956,-12.2438,-190276608,0.2
SZSE.000623_201910,0,-1.0004,-5.5167,-64001536,0.2473
SZSE.000623_201911,0,-1.0004,-5.5167,-64001536,0.2473
SZSE.000623_201912,0,-1.0004,-5.5167,-64001536,0.2473
SZSE.000623_202001,0,-1.0004,-5.5167,-64001536,0.2473
SZSE.000623_202002,0,-1.0004,-5.5167,-64001536,0.2473
SZSE.000623_202003,0,-1.0004,-5.5167,-64001536,0.2473
SZSE.300010_201901,0,-31.9073,-12.3855,-1000293712,-1.6068
SZSE.300010_201902,0,-31.9073,-12.3855,-1000293712,-1.6068
SZSE.300010_201903,0,-31.9073,-12.3855,-1000293712,-1.6068
SZSE.300010_201904,0,35.1736,91.5297,-78478832,1.631
SZSE.300010_201905,0,35.1736,91.5297,-78478832,1.631
SZSE.300010_201906,0,35.1736,91.5297,-78478832,1.631
SZSE.300010_201907,0,-1.0904,-17.714,56382832,0.0122
SZSE.300010_201908,0,-1.0904,-17.714,56382832,0.0122
SZSE.300010_201909,0,-1.0904,-17.714,56382832,0.0122
SZSE.300010_201910,0,0.0232,-43.6383,71652432,0.0234
SZSE.300010_201911,0,0.0232,-43.6383,71652432,0.0234
SZSE.300010_201912,0,0.0232,-43.6383,71652432,0.0234
SZSE.300010_202001,0,0.0232,-43.6383,71652432,0.0234
SZSE.300010_202002,0,0.0232,-43.6383,71652432,0.0234
SZSE.300010_202003,0,0.0232,-43.6383,71652432,0.0234
SHSE.601003_201901,0,-0.9915,-1.2128,1734236352,0.5288
SHSE.601003_201902,0,-0.9915,-1.2128,1734236352,0.5288
SHSE.601003_201903,0,-0.9915,-1.2128,1734236352,0.5288
SHSE.601003_201904,0,-37.6915,-23.5423,530677760,-1.649
SHSE.601003_201905,0,-37.6915,-23.5423,530677760,-1.649
SHSE.601003_201906,0,-37.6915,-23.5423,530677760,-1.649
SHSE.601003_201907,0,10.029,10.9042,-653959424,0.344
SHSE.601003_201908,0,10.029,10.9042,-653959424,0.344
SHSE.601003_201909,0,10.029,10.9042,-653959424,0.344
SHSE.601003_201910,0,-5.5079,0.6364,65392128,0.0852
SHSE.601003_201911,0,-5.5079,0.6364,65392128,0.0852
SHSE.601003_201912,0,-5.5079,0.6364,65392128,0.0852
SHSE.601003_202001,0,-5.5079,0.6364,65392128,0.0852
SHSE.601003_202002,0,-5.5079,0.6364,65392128,0.0852
SHSE.601003_202003,0,-5.5079,0.6364,65392128,0.0852
SHSE.601005_201901,0,-1.1521,-42.0532,260161024,0.034
SHSE.601005_201902,0,-1.1521,-42.0532,260161024,0.034
SHSE.601005_201903,0,-1.1521,-42.0532,260161024,0.034
SHSE.601005_201904,0,-6.9073,-68.0118,340897024,-0.18
SHSE.601005_201905,0,-6.9073,-68.0118,340897024,-0.18
SHSE.601005_201906,0,-6.9073,-68.0118,340897024,-0.18
SHSE.601005_201907,0,3.3124,0.5036,384793088,0.05
SHSE.601005_201908,0,3.3124,0.5036,384793088,0.05
SHSE.601005_201909,0,3.3124,0.5036,384793088,0.05
SHSE.601005_201910,0,-1.4579,-4.3964,245973760,0.011
SHSE.601005_201911,0,-1.4579,-4.3964,245973760,0.011
SHSE.601005_201912,0,-1.4579,-4.3964,245973760,0.011
SHSE.601005_202001,0,-1.4579,-4.3964,245973760,0.011
SHSE.601005_202002,0,-1.4579,-4.3964,245973760,0.011
SHSE.601005_202003,0,-1.4579,-4.3964,245973760,0.011
SZSE.300012_201901,0,1.928,-3.1896,82068288,0.0626
SZSE.300012_201902,0,1.928,-3.1896,82068288,0.0626
SZSE.300012_201903,0,1.928,-3.1896,82068288,0.0626
SZSE.300012_201904,0,-3.7452,-0.3359,40571968,-0.1326
SZSE.300012_201905,0,-3.7452,-0.3359,40571968,-0.1326
SZSE.300012_201906,0,-3.7452,-0.3359,40571968,-0.1326
SZSE.300012_201907,0,4.9287,-4.007,34078848,0.0691
SZSE.300012_201908,0,4.9287,-4.007,34078848,0.0691
SZSE.300012_201909,0,4.9287,-4.007,34078848,0.0691
SZSE.300012_201910,0,5.1705,-2.0066,202589120,0.1208
SZSE.300012_201911,0,5.1705,-2.0066,202589120,0.1208
SZSE.300012_201912,0,5.1705,-2.0066,202589120,0.1208
SZSE.300012_202001,0,5.1705,-2.0066,202589120,0.1208
SZSE.300012_202002,0,5.1705,-2.0066,202589120,0.1208
SZSE.300012_202003,0,5.1705,-2.0066,202589120,0.1208
SHSE.600460_201901,0,-1.056,0.6184,-204152768,0.01
SHSE.600460_201902,0,-1.056,0.6184,-204152768,0.01
SHSE.600460_201903,0,-1.056,0.6184,-204152768,0.01
SHSE.600460_201904,0,-2.9335,-8.8842,-138572224,-0.112
SHSE.600460_201905,0,-2.9335,-8.8842,-138572224,-0.112
SHSE.600460_201906,0,-2.9335,-8.8842,-138572224,-0.112
SHSE.600460_201907,0,0.6465,-1.2523,-60344896,0.026
SHSE.600460_201908,0,0.6465,-1.2523,-60344896,0.026
SHSE.600460_201909,0,0.6465,-1.2523,-60344896,0.026
SHSE.600460_201910,0,-1.3806,0.3004,-404200992,-0.004
SHSE.600460_201911,0,-1.3806,0.3004,-404200992,-0.004
SHSE.600460_201912,0,-1.3806,0.3004,-404200992,-0.004
SHSE.600460_202001,0,-1.3806,0.3004,-404200992,-0.004
SHSE.600460_202002,0,-1.3806,0.3004,-404200992,-0.004
SHSE.600460_202003,0,-1.3806,0.3004,-404200992,-0.004
SZSE.000581_201901,0,-2.4287,-7.8292,98948608,0.33
SZSE.000581_201902,0,-2.4287,-7.8292,98948608,0.33
SZSE.000581_201903,0,-2.4287,-7.8292,98948608,0.33
SZSE.000581_201904,0,1.3709,-1.816,305348096,-1.69
SZSE.000581_201905,0,1.3709,-1.816,305348096,-1.69
SZSE.000581_201906,0,1.3709,-1.816,305348096,-1.69
SZSE.000581_201907,0,-1.2033,-6.1411,-453443584,0.57
SZSE.000581_201908,0,-1.2033,-6.1411,-453443584,0.57
SZSE.000581_201909,0,-1.2033,-6.1411,-453443584,0.57
SZSE.000581_201910,0,-1.5224,3.3595,-473083392,0.46
SZSE.000581_201911,0,-1.5224,3.3595,-473083392,0.46
SZSE.000581_201912,0,-1.5224,3.3595,-473083392,0.46
SZSE.000581_202001,0,-1.5224,3.3595,-473083392,0.46
SZSE.000581_202002,0,-1.5224,3.3595,-473083392,0.46
SZSE.000581_202003,0,-1.5224,3.3595,-473083392,0.46
SHSE.600511_201901,0,1.1837,0.4506,427268608,0.592
SHSE.600511_201902,0,1.1837,0.4506,427268608,0.592
SHSE.600511_201903,0,1.1837,0.4506,427268608,0.592
SHSE.600511_201904,0,-3.9086,3.2993,395828224,-1.4566
SHSE.600511_201905,0,-3.9086,3.2993,395828224,-1.4566
SHSE.600511_201906,0,-3.9086,3.2993,395828224,-1.4566
SHSE.600511_201907,0,3.7381,1.9263,191049728,0.6125
SHSE.600511_201908,0,3.7381,1.9263,191049728,0.6125
SHSE.600511_201909,0,3.7381,1.9263,191049728,0.6125
SHSE.600511_201910,0,-1.1021,1.6745,240734208,0.4143
SHSE.600511_201911,0,-1.1021,1.6745,240734208,0.4143
SHSE.600511_201912,0,-1.1021,1.6745,240734208,0.4143
SHSE.600511_202001,0,1.3721,1.5756,546989056,0.7035
SHSE.600511_202002,0,1.3721,1.5756,546989056,0.7035
SHSE.600511_202003,0,1.3721,1.5756,546989056,0.7035
SZSE.300009_201901,0,-2.6291,-5.7657,-7014048,0.0316
SZSE.300009_201902,0,-2.6291,-5.7657,-7014048,0.0316
SZSE.300009_201903,0,-2.6291,-5.7657,-7014048,0.0316
SZSE.300009_201904,0,-3.0154,-9.1627,714107232,-0.1973
SZSE.300009_201905,0,-3.0154,-9.1627,714107232,-0.1973
SZSE.300009_201906,0,-3.0154,-9.1627,714107232,-0.1973
SZSE.300009_201907,0,1.4916,-2.4522,-125682816,0.0773
SZSE.300009_201908,0,1.4916,-2.4522,-125682816,0.0773
SZSE.300009_201909,0,1.4916,-2.4522,-125682816,0.0773
SZSE.300009_201910,0,1.5212,-7.4633,159612224,0.105
SZSE.300009_201911,0,1.5212,-7.4633,159612224,0.105
SZSE.300009_201912,0,1.5212,-7.4633,159612224,0.105
SZSE.300009_202001,0,1.5212,-7.4633,159612224,0.105
SZSE.300009_202002,0,1.5212,-7.4633,159612224,0.105
SZSE.300009_202003,0,1.5212,-7.4633,159612224,0.105
SHSE.600507_201901,0,-8.8465,-2.2584,878123648,0.42
SHSE.600507_201902,0,-8.8465,-2.2584,878123648,0.42
SHSE.600507_201903,0,-8.8465,-2.2584,878123648,0.42
SHSE.600507_201904,0,-18.1993,-22.0615,-1884928384,-1.76
SHSE.600507_201905,0,-18.1993,-22.0615,-1884928384,-1.76
SHSE.600507_201906,0,-18.1993,-22.0615,-1884928384,-1.76
SHSE.600507_201907,0,0.7986,-1.7184,1047181312,0.41
SHSE.600507_201908,0,0.7986,-1.7184,1047181312,0.41
SHSE.600507_201909,0,0.7986,-1.7184,1047181312,0.41
SHSE.600507_201910,0,-7.2782,-13.386,348783104,0.15
SHSE.600507_201911,0,-7.2782,-13.386,348783104,0.15
SHSE.600507_201912,0,-7.2782,-13.386,348783104,0.15
SHSE.600507_202001,0,-0.7039,2.2329,763323008,0.3
SHSE.600507_202002,0,-0.7039,2.2329,763323008,0.3
SHSE.600507_202003,0,-0.7039,2.2329,763323008,0.3
SZSE.300014_201901,0,1.6202,-5.5361,23574848,0.23
SZSE.300014_201902,0,1.6202,-5.5361,23574848,0.23
SZSE.300014_201903,0,1.6202,-5.5361,23574848,0.23
SZSE.300014_201904,0,4.696,14.5892,-313784976,-0.44
SZSE.300014_201905,0,4.696,14.5892,-313784976,-0.44
SZSE.300014_201906,0,4.696,14.5892,-313784976,-0.44
SZSE.300014_201907,0,-2.0412,-26.1894,2190810576,0.33
SZSE.300014_201908,0,-2.0412,-26.1894,2190810576,0.33
SZSE.300014_201909,0,-2.0412,-26.1894,2190810576,0.33
SZSE.300014_201910,0,8.9051,17.8179,443300864,0.7
SZSE.300014_201911,0,8.9051,17.8179,443300864,0.7
SZSE.300014_201912,0,8.9051,17.8179,443300864,0.7
SZSE.300014_202001,0,8.9051,17.8179,443300864,0.7
SZSE.300014_202002,0,8.9051,17.8179,443300864,0.7
SZSE.300014_202003,0,8.9051,17.8179,443300864,0.7
SHSE.600515_201901,0,0.8223,12.3264,-6063632384,0.1695
SHSE.600515_201902,0,0.8223,12.3264,-6063632384,0.1695
SHSE.600515_201903,0,0.8223,12.3264,-6063632384,0.1695
SHSE.600515_201904,0,-1.45,59.0025,408136704,-0.3921
SHSE.600515_201905,0,-1.45,59.0025,408136704,-0.3921
SHSE.600515_201906,0,-1.45,59.0025,408136704,-0.3921
SHSE.600515_201907,0,-3.0893,-54.8172,-510498816,-0.0349
SHSE.600515_201908,0,-3.0893,-54.8172,-510498816,-0.0349
SHSE.600515_201909,0,-3.0893,-54.8172,-510498816,-0.0349
SHSE.600515_201910,0,0.9758,-5.8544,780935168,0.0864
SHSE.600515_201911,0,0.9758,-5.8544,780935168,0.0864
SHSE.600515_201912,0,0.9758,-5.8544,780935168,0.0864
SHSE.600515_202001,0,0.9758,-5.8544,780935168,0.0864
SHSE.600515_202002,0,0.9758,-5.8544,780935168,0.0864
SHSE.600515_202003,0,0.9758,-5.8544,780935168,0.0864
SZSE.000636_201901,0,-3.6736,-16.7573,150013696,0.15
SZSE.000636_201902,0,-3.6736,-16.7573,150013696,0.15
SZSE.000636_201903,0,-3.6736,-16.7573,150013696,0.15
SZSE.000636_201904,0,-9.1327,-35.3165,129108736,-0.9645
SZSE.000636_201905,0,-9.1327,-35.3165,129108736,-0.9645
SZSE.000636_201906,0,-9.1327,-35.3165,129108736,-0.9645
SZSE.000636_201907,0,-0.4373,-23.6369,-155225344,0.1545
SZSE.000636_201908,0,-0.4373,-23.6369,-155225344,0.1545
SZSE.000636_201909,0,-0.4373,-23.6369,-155225344,0.1545
SZSE.000636_201910,0,-2.3281,-9.5734,90398720,0.06
SZSE.000636_201911,0,-2.3281,-9.5734,90398720,0.06
SZSE.000636_201912,0,-2.3281,-9.5734,90398720,0.06
SZSE.000636_202001,0,-2.3281,-9.5734,90398720,0.06
SZSE.000636_202002,0,-2.3281,-9.5734,90398720,0.06
SZSE.000636_202003,0,-2.3281,-9.5734,90398720,0.06
SHSE.600521_201901,0,-4.5025,-7.631,-1168062944,-0.11
SHSE.600521_201902,0,-4.5025,-7.631,-1168062944,-0.11
SHSE.600521_201903,0,-4.5025,-7.631,-1168062944,-0.11
SHSE.600521_201904,0,10.7135,-5.076,335251360,0.02
SHSE.600521_201905,0,10.7135,-5.076,335251360,0.02
SHSE.600521_201906,0,10.7135,-5.076,335251360,0.02
SHSE.600521_201907,0,2.6779,7.7247,-612950544,0.16
SHSE.600521_201908,0,2.6779,7.7247,-612950544,0.16
SHSE.600521_201909,0,2.6779,7.7247,-612950544,0.16
SHSE.600521_201910,0,-1.6153,-0.1085,1191619920,0.14
SHSE.600521_201911,0,-1.6153,-0.1085,1191619920,0.14
SHSE.600521_201912,0,-1.6153,-0.1085,1191619920,0.14
SHSE.600521_202001,0,-1.6153,-0.1085,1191619920,0.14
SHSE.600521_202002,0,-1.6153,-0.1085,1191619920,0.14
SHSE.600521_202003,0,-1.6153,-0.1085,1191619920,0.14
SHSE.600466_201901,0,4.7538,-5.6031,3925557248,0.3092
SHSE.600466_201902,0,4.7538,-5.6031,3925557248,0.3092
SHSE.600466_201903,0,4.7538,-5.6031,3925557248,0.3092
SHSE.600466_201904,0,-3.9503,47.8727,1741217792,-0.4813
SHSE.600466_201905,0,-3.9503,47.8727,1741217792,-0.4813
SHSE.600466_201906,0,-3.9503,47.8727,1741217792,-0.4813
SHSE.600466_201907,0,4.6318,8.1095,8880660480,0.2334
SHSE.600466_201908,0,4.6318,8.1095,8880660480,0.2334
SHSE.600466_201909,0,4.6318,8.1095,8880660480,0.2334
SHSE.600466_201910,0,5.751,13.7646,-718749696,0.3954
SHSE.600466_201911,0,5.751,13.7646,-718749696,0.3954
SHSE.600466_201912,0,5.751,13.7646,-718749696,0.3954
SHSE.600466_202001,0,5.751,13.7646,-718749696,0.3954
SHSE.600466_202002,0,5.751,13.7646,-718749696,0.3954
SHSE.600466_202003,0,5.751,13.7646,-718749696,0.3954
SHSE.601016_201901,0,-1.5231,-7.9143,88168192,0.012
SHSE.601016_201902,0,-1.5231,-7.9143,88168192,0.012
SHSE.601016_201903,0,-1.5231,-7.9143,88168192,0.012
SHSE.601016_201904,0,-1.0758,-36.6366,275707392,-0.097
SHSE.601016_201905,0,-1.0758,-36.6366,275707392,-0.097
SHSE.601016_201906,0,-1.0758,-36.6366,275707392,-0.097
SHSE.601016_201907,0,2.3481,10.7882,161378560,0.047
SHSE.601016_201908,0,2.3481,10.7882,161378560,0.047
SHSE.601016_201909,0,2.3481,10.7882,161378560,0.047
SHSE.601016_201910,0,-0.8117,-1.2254,287933440,0.028
SHSE.601016_201911,0,-0.8117,-1.2254,287933440,0.028
SHSE.601016_201912,0,-0.8117,-1.2254,287933440,0.028
SHSE.601016_202001,0,-0.8117,-1.2254,287933440,0.028
SHSE.601016_202002,0,-0.8117,-1.2254,287933440,0.028
SHSE.601016_202003,0,-0.8117,-1.2254,287933440,0.028
SHSE.601019_201901,0,-0.3934,1.2303,-1503232,0.17
SHSE.601019_201902,0,-0.3934,1.2303,-1503232,0.17
SHSE.601019_201903,0,-0.3934,1.2303,-1503232,0.17
SHSE.601019_201904,0,-7.266,-10.1062,184012288,-0.61
SHSE.601019_201905,0,-7.266,-10.1062,184012288,-0.61
SHSE.601019_201906,0,-7.266,-10.1062,184012288,-0.61
SHSE.601019_201907,0,6.7243,0.1329,-217299968,0.27
SHSE.601019_201908,0,6.7243,0.1329,-217299968,0.27
SHSE.601019_201909,0,6.7243,0.1329,-217299968,0.27
SHSE.601019_201910,0,-0.9422,0.7473,205341184,0.15
SHSE.601019_201911,0,-0.9422,0.7473,205341184,0.15
SHSE.601019_201912,0,-0.9422,0.7473,205341184,0.15
SHSE.601019_202001,0,-0.9422,0.7473,205341184,0.15
SHSE.601019_202002,0,-0.9422,0.7473,205341184,0.15
SHSE.601019_202003,0,-0.9422,0.7473,205341184,0.15
SZSE.300026_201901,0,-6.1165,-1.6411,-129625856,-0.08
SZSE.300026_201902,0,-6.1165,-1.6411,-129625856,-0.08
SZSE.300026_201903,0,-6.1165,-1.6411,-129625856,-0.08
SZSE.300026_201904,0,7.5128,-16.957,93995520,-0.01
SZSE.300026_201905,0,7.5128,-16.957,93995520,-0.01
SZSE.300026_201906,0,7.5128,-16.957,93995520,-0.01
SZSE.300026_201907,0,-0.1565,8.2679,-24108288,0.0577
SZSE.300026_201908,0,-0.1565,8.2679,-24108288,0.0577
SZSE.300026_201909,0,-0.1565,8.2679,-24108288,0.0577
SZSE.300026_201910,0,-0.3258,2.3882,156626432,0.0523
SZSE.300026_201911,0,-0.3258,2.3882,156626432,0.0523
SZSE.300026_201912,0,-0.3258,2.3882,156626432,0.0523
SZSE.300026_202001,0,-0.3258,2.3882,156626432,0.0523
SZSE.300026_202002,0,-0.3258,2.3882,156626432,0.0523
SZSE.300026_202003,0,-0.3258,2.3882,156626432,0.0523
SZSE.300027_201901,0,-16.4534,-32.989,-1146014752,-0.51
SZSE.300027_201902,0,-16.4534,-32.989,-1146014752,-0.51
SZSE.300027_201903,0,-16.4534,-32.989,-1146014752,-0.51
SZSE.300027_201904,0,7.5836,-56.8026,360794144,0.36
SZSE.300027_201905,0,7.5836,-56.8026,360794144,0.36
SZSE.300027_201906,0,7.5836,-56.8026,360794144,0.36
SZSE.300027_201907,0,-4.6483,8.9498,-732637224,-0.11
SZSE.300027_201908,0,-4.6483,8.9498,-732637224,-0.11
SZSE.300027_201909,0,-4.6483,8.9498,-732637224,-0.11
SZSE.300027_201910,0,-1.4579,0.0396,-103164888,-0.09
SZSE.300027_201911,0,-1.4579,0.0396,-103164888,-0.09
SZSE.300027_201912,0,-1.4579,0.0396,-103164888,-0.09
SZSE.300027_202001,0,-1.4579,0.0396,-103164888,-0.09
SZSE.300027_202002,0,-1.4579,0.0396,-103164888,-0.09
SZSE.300027_202003,0,-1.4579,0.0396,-103164888,-0.09
SZSE.000598_201901,0,-1.5148,1.1414,-84857216,0.0455
